12.3398 39
12.725 263
13.1102 115
13.4955 49
13.8807 20
14.2659 7
14.6511 3
15.0363 2
15.4216 1
15.8068 0
16.192 0
16.5772 0
16.9625 0
17.3477 0
17.7329 0
18.1181 0
18.5034 0
18.8886 1
19.2738 0
19.659 0
20.0443 1
