0.0254925 498
0.134062 1
0.242632 0
0.351201 1
0.459771 0
0.568341 0
0.67691 0
0.78548 0
0.894049 0
1.00262 0
1.11119 0
1.21976 0
1.32833 0
1.4369 0
1.54547 0
1.65404 0
1.76261 0
1.87118 0
1.97975 0
2.08831 0
2.19688 1
